x	y	extra
349.0673280323839	261.0241904160137	[]
348.9503977417546	260.7550631003768	[]
344.7745239927366	262.8830122075055	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
343.00803242073914	257.97678351550184	[]
347.01148257582895	258.6371308549426	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
346.9872866648619	260.25892836611916	[]
0.0	0.0	0
338.318387726058	249.45199689768123	[]
338.4441109198824	257.9505042936753	[]
344.9327161534031	256.8317593840197	[]
0.0	0.0	0
0.0	0.0	0
346.8833352934555	261.61708670043413	[]
0.0	0.0	0
0.0	0.0	0
342.0056744009063	257.25887312141805	[]
347.45581703211514	252.8703380730897	[]
343.42324209256293	265.5111236484737	[]
0.0	0.0	0
344.15651428753876	264.4132557580733	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
346.9808381111397	257.4638552513806	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
339.4823203385841	257.69637067354694	[]
0.0	0.0	0
351.37603216214404	261.62852707219383	[]
0.0	0.0	0
345.7239279168822	256.9902382002644	[]
0.0	0.0	0
0.0	0.0	0
346.1967828237792	256.5871012951167	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
345.707385849901	256.49632350948156	[]
0.0	0.0	0
0.0	0.0	0
343.8879715830435	261.7340388127173	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
345.49479435581975	256.7284387011807	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
341.44492129785243	256.23912133080677	[]
0.0	0.0	0
339.34245620114183	265.1871348719074	[]
337.23033396303043	249.67799778342766	[]
0.0	0.0	0
0.0	0.0	0
333.5198115253147	257.4394415292964	[]
0.0	0.0	0
317.0608973023967	253.09938106918236	[]
0.0	0.0	0
324.79838126638015	254.0333274173696	[]
0.0	0.0	0
317.0877407072959	254.494993277592	[]
322.011077760172	254.23585680308943	[]
0.0	0.0	0
317.81345011941664	255.29573855666553	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
317.72782910306165	253.28426506683914	[]
0.0	0.0	0
315.8217272528237	253.40654605267383	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
312.6387571310922	253.82498637370054	[]
311.4705822145055	253.3490036541656	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
303.4589145268994	254.87251959605192	[]
0.0	0.0	0
303.88651119384747	253.2492742567605	[]
303.55650222379876	253.494042217678	[]
302.46459262156924	253.47561072884636	[]
0.0	0.0	0
301.0635155277518	253.0483036070348	[]
0.0	0.0	0
299.6975377497477	253.49597367305753	[]
297.54458068565935	253.76853636934035	[]
0.0	0.0	0
292.38244592052337	254.06072793024788	[]
0.0	0.0	0
293.4360603080373	254.93502405331745	[]
0.0	0.0	0
291.8671149124989	255.61746284415622	[]
0.0	0.0	0
293.16697072058685	255.7304708908286	[]
0.0	0.0	0
0.0	0.0	0
287.52305616127137	259.5984517554383	[]
286.5658713158613	258.5369332869233	[]
0.0	0.0	0
287.0315455142941	253.72237958443856	[]
0.0	0.0	0
0.0	0.0	0
285.1747629200359	253.81555357592094	[]
284.89142188390247	253.80425935931817	[]
288.2619407832422	258.65476409836066	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
275.2097545038621	260.81012798658855	[]
281.20487925157795	252.8999799428915	[]
0.0	0.0	0
275.0233824653148	252.2545813269299	[]
273.14036299320543	258.2127708249909	[]
0.0	0.0	0
277.95766360335017	252.37422088818047	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
271.47350192510476	259.53203972557804	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
260.03352095322674	246.74104019538188	[]
261.53104781063655	251.00821321924653	[]
0.0	0.0	0
271.0715619665742	252.55615479129003	[]
0.0	0.0	0
263.69144774771075	253.4106974402077	[]
0.0	0.0	0
261.6569895602053	251.6998065707643	[]
0.0	0.0	0
260.6861441731081	251.6105326325667	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
258.9727149582719	252.05253822778596	[]
0.0	0.0	0
0.0	0.0	0
258.4023399285666	250.75676946324856	[]
258.23948769602964	251.47853455756612	[]
0.0	0.0	0
258.41756504632855	251.70682810633986	[]
257.6224384914913	251.290948415457	[]
257.7573459387721	251.18313978342286	[]
264.7216872217393	248.7861352535287	[]
247.7333620389076	250.1177615899738	[]
257.7457732642419	250.84292487420151	[]
259.2608781212845	250.67325233668757	[]
0.0	0.0	0
258.9380719380619	242.73575045002616	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
264.43570883469397	249.48270485730234	[]
0.0	0.0	0
265.25382792352315	242.95332675940173	[]
0.0	0.0	0
264.83191529875984	249.63138918075907	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
267.3552893755135	245.50576184880856	[]
266.98852980164384	244.5571392711093	[]
266.5349009335263	243.50488611564836	[]
263.9063076834512	240.58188682064088	[]
0.0	0.0	0
264.25836845199734	238.4062394286803	[]
0.0	0.0	0
0.0	0.0	0
265.014536154061	237.07518983099376	[]
0.0	0.0	0
0.0	0.0	0
265.9045552942628	235.62933402411932	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
266.5744699169371	232.6200497864098	[]
270.09884422248564	233.16183572614108	[]
0.0	0.0	0
266.8352316046743	231.12898249536838	[]
0.0	0.0	0
0.0	0.0	0
274.1977128347996	235.42312827956988	[]
277.2722941925434	226.91062199879408	[]
267.6959088723694	228.48083309847016	[]
278.2574538845625	226.58355965134623	[]
268.1860865437896	225.71594488299286	[]
268.20214873039794	227.3681156446693	[]
0.0	0.0	0
279.19099001496204	229.3141598343486	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
268.6298965910607	228.6590271225261	[]
271.5811316074373	223.3878117693807	[]
271.4504137558685	222.34701469483568	[]
0.0	0.0	0
274.9847611737089	220.20553112676058	[]
0.0	0.0	0
270.7636599277288	217.46800086119268	[]
0.0	0.0	0
0.0	0.0	0
285.3334841784037	217.91277995305163	[]
280.167714898009	216.52046926468793	[]
0.0	0.0	0
282.5258463766108	215.43702464970826	[]
276.1666766666666	213.88919970266932	[]
278.94676670709293	217.11747600514516	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
285.5528117690991	211.98194349188466	[]
0.0	0.0	0
0.0	0.0	0
287.8809200905015	210.9005851501311	[]
286.76743128545405	215.64029103044496	[]
287.17596659897254	213.0943016126554	[]
0.0	0.0	0
290.436295189457	209.54052860395572	[]
290.8547810740265	209.2054015275995	[]
288.0315408453922	211.2073215003808	[]
292.91784880330425	209.48083161196695	[]
0.0	0.0	0
0.0	0.0	0
293.64612624117325	207.84746609270323	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
293.5168290237199	203.54269984883788	[]
297.2291658329	212.9634352036748	[]
0.0	0.0	0
293.73353921971915	212.60366654587003	[]
300.4791047449175	208.9769470924434	[]
300.6471589277596	209.8555293200909	[]
302.46786318091927	209.01838650122994	[]
0.0	0.0	0
304.22357960685235	209.20803656272557	[]
0.0	0.0	0
0.0	0.0	0
313.21690266680156	205.27977792821966	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
314.50765242704955	209.00911915547323	[]
0.0	0.0	0
315.5752169789409	209.5149291531922	[]
0.0	0.0	0
322.17608906413875	213.0480132271077	[]
311.66308519640853	205.23195912083798	[]
320.3877996161001	210.2318719989853	[]
0.0	0.0	0
322.5477248284724	209.53018096882334	[]
0.0	0.0	0
323.04690074633936	209.68689126148556	[]
327.1882595992925	211.01520924832806	[]
327.93692588785046	210.85998997329773	[]
329.90815081408135	211.07014201320132	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
326.41413859560066	211.44678100958825	[]
0.0	0.0	0
0.0	0.0	0
336.8607817665309	208.73687251696722	[]
334.75763879981326	211.0008851969193	[]
335.28452882845187	211.96363157136216	[]
336.3502124291498	212.5214899820063	[]
337.8469812467325	212.61587543925444	[]
0.0	0.0	0
0.0	0.0	0
338.62616375085173	214.6106771622375	[]
344.791159870801	216.54141826873382	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
346.24075689716307	214.85849847517727	[]
346.8236067926689	215.8868943069874	[]
348.69244430387647	215.6538496049719	[]
0.0	0.0	0
349.7333322701626	215.7939584456245	[]
0.0	0.0	0
352.3008257909749	217.27948971932227	[]
352.4659724413145	212.26761563380282	[]
353.8585856709811	216.79140351151455	[]
355.2154571544715	217.39431894308942	[]
0.0	0.0	0
363.02488209759935	224.30642479732387	[]
0.0	0.0	0
0.0	0.0	0
360.32911394265227	224.97549387096774	[]
0.0	0.0	0
353.90972085651936	211.59839152391342	[]
0.0	0.0	0
0.0	0.0	0
363.4245341257193	220.17973554227532	[]
364.6397406397306	221.31360572738882	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
368.84047071387835	221.6881728463907	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
378.8592579674796	225.54301050813007	[]
0.0	0.0	0
0.0	0.0	0
379.52248393024087	222.82438971952536	[]
0.0	0.0	0
376.8201072447325	216.50816775256618	[]
0.0	0.0	0
389.22542422541414	231.5116965116865	[]
388.3996771421778	229.51534523537802	[]
0.0	0.0	0
390.688373986056	229.33628839884602	[]
391.5664854148929	229.68796113825653	[]
0.0	0.0	0
394.2620134853674	231.5996133892194	[]
396.1953417692353	231.51574121578534	[]
401.6115079467952	235.52991537404034	[]
0.0	0.0	0
0.0	0.0	0
398.6077826416709	231.71427125663413	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
407.6042780643953	239.6409060439286	[]
0.0	0.0	0
0.0	0.0	0
413.3330034747145	242.24137759108208	[]
0.0	0.0	0
414.29867282328445	243.97414724077186	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
412.9481708538212	241.4236806689537	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
418.74815114681786	243.69937988027723	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
420.9954811830758	245.25306540045906	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
424.0023288405797	248.3363707085346	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
430.4442274343734	251.51876928677564	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
431.25334566392814	250.15190652158714	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
439.3088296807118	261.27498164791064	[]
429.6018886127167	250.86826626204237	[]
431.8333433333333	255.74152373395705	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
426.9953273512495	250.77997640708506	[]
426.15833277144054	250.78966990705533	[]
0.0	0.0	0
425.366707464326	250.42722486500358	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
424.00751976269146	249.71984578652246	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
428.95501782472604	264.5113558528951	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
437.4298114408715	280.09138234229476	[]
427.04421219861086	266.26816693850327	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
